timestamp,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,AIR_MINUS,AIR_PLUS,GLV_VOLTAGE,SHUNT_CURRENT,MAX_CELL_VOLTAGE,MIN_CELL_VOLTAGE,MAX_CELL_TEMP,TRACTIVE_VOLTAGE,GNSS_TIMESTAMP,LATITUDE,LONGITUDE,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,RPM_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,LEFT_MOTOR_CURRENT,RPM_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,RIGHT_MOTOR_CURRENT,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR,BMS_ERRORMASK,BMS_ERROR_LOG1,BMS_ERROR_LOG2,BMS_ERROR_LOG3,BMS_ERROR_LOG4,BMS_ERROR_LOG5,ERROR_SUM_S1,ERROR_SUM_S2,ERROR_SUM_S3,ERROR_SUM_S4,ERROR_SUM_S5,BMS_MODE,ADDR_CELL_VOLT_MIN,ADDR_STACK_VOLT_MIN,ADDR_MIN_VOLTAGE,ADDR_CELL_VOLT_MAX,ADDR_STACK_VOLT_MAX,ADDR_MAX_VOLTAGE,ADDR_CELL_TEMP_MAX,ADDR_STACK_TEMP_MAX,ADDR_MAX_TEMPERATURE,DESIRED_YAW,MAX_YAW,ECU_MODE,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,DISTANCE_P_ODOM,DISTANCE_T_ODOM,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL,KP,TI,SLIP,RIGHT_MOTOR_TEMPERATURE,LEFT_MOTOR_TEMPERATURE,STACK_1_CELL_1_VOLTAGE,STACK_1_CELL_2_VOLTAGE,STACK_1_CELL_3_VOLTAGE,STACK_1_CELL_4_VOLTAGE,STACK_2_CELL_1_VOLTAGE,STACK_2_CELL_2_VOLTAGE,STACK_2_CELL_3_VOLTAGE,STACK_2_CELL_4_VOLTAGE,STACK_3_CELL_1_VOLTAGE,STACK_3_CELL_2_VOLTAGE,STACK_3_CELL_3_VOLTAGE,STACK_3_CELL_4_VOLTAGE,STACK_4_CELL_1_VOLTAGE,STACK_4_CELL_2_VOLTAGE,STACK_4_CELL_3_VOLTAGE,STACK_4_CELL_4_VOLTAGE,STACK_5_CELL_1_VOLTAGE,STACK_5_CELL_2_VOLTAGE,STACK_5_CELL_3_VOLTAGE,STACK_5_CELL_4_VOLTAGE,STACK_6_CELL_1_VOLTAGE,STACK_6_CELL_2_VOLTAGE,STACK_6_CELL_3_VOLTAGE,STACK_6_CELL_4_VOLTAGE,STACK_1_CELL_1_TEMPERATURE,STACK_1_CELL_2_TEMPERATURE,STACK_1_CELL_3_TEMPERATURE,STACK_1_CELL_4_TEMPERATURE,STACK_2_CELL_1_TEMPERATURE,STACK_2_CELL_2_TEMPERATURE,STACK_2_CELL_3_TEMPERATURE,STACK_2_CELL_4_TEMPERATURE,STACK_3_CELL_1_TEMPERATURE,STACK_3_CELL_2_TEMPERATURE,STACK_3_CELL_3_TEMPERATURE,STACK_3_CELL_4_TEMPERATURE,STACK_4_CELL_1_TEMPERATURE,STACK_4_CELL_2_TEMPERATURE,STACK_4_CELL_3_TEMPERATURE,STACK_4_CELL_4_TEMPERATURE,STACK_5_CELL_1_TEMPERATURE,STACK_5_CELL_2_TEMPERATURE,STACK_5_CELL_3_TEMPERATURE,STACK_5_CELL_4_TEMPERATURE,STACK_6_CELL_1_TEMPERATURE,STACK_6_CELL_2_TEMPERATURE,STACK_6_CELL_3_TEMPERATURE,STACK_6_CELL_4_TEMPERATURE,t,HODOMETRO
1782675611531,1.01,0.0299999999999999,-0.04,-0.4899999999999999,0.28,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612116,7574.184666666759
1782675611547,1.01,0.0299999999999999,-0.04,-0.4899999999999999,0.28,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612132,7574.184666666759
1782675611564,1.01,0.0299999999999999,-0.04,-0.4899999999999999,0.28,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612149,7574.184666666759
1782675611582,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612167,7574.184666666759
1782675611598,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612183,7574.184666666759
1782675611614,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612199,7574.184666666759
1782675611631,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612216,7574.184666666759
1782675611647,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612232,7574.184666666759
1782675611648,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612233,7574.184666666759
1782675611664,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612249,7574.184666666759
1782675611681,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612266,7574.184666666759
1782675611697,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612282,7574.184666666759
1782675611714,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612299,7574.184666666759
1782675611731,1.02,0.0299999999999999,-0.04,-0.4899999999999999,0.14,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612316,7574.184666666759
1782675611748,1.02,0.0299999999999999,-0.04,-0.56,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612333,7574.184666666759
1782675611767,1.02,0.0299999999999999,-0.04,-0.56,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612352,7574.184666666759
1782675611781,1.01,0.0299999999999999,-0.0299999999999999,-0.56,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612366,7574.184666666759
1782675611815,1.01,0.0299999999999999,-0.0299999999999999,-0.4899999999999999,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612400,7574.184666666759
1782675611831,1.01,0.0299999999999999,-0.0299999999999999,-0.4899999999999999,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.77,47.03,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612416,7574.184666666759
1782675611847,1.01,0.0299999999999999,-0.04,-0.4899999999999999,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.68,46.95,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612432,7574.184666666759
1782675611864,1.01,0.0299999999999999,-0.04,-0.4899999999999999,0.2099999999999999,0.0,1.0,1.0,14.82,2.0,0.000333,0.000322,4.779999999999999,78.34,17826643893.0,-19.8646335,-43.9725951,0.0,-66.59,0.0,0.0,0.0,0.0,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,2.0,0.0,5.0,697.0,0,0.0,0.0,0.0,0.0,0.0,39.68,46.95,3.26,3.22,3.26,3.25,3.06,3.25,3.26,3.26,3.28,3.26,3.29,3.31,3.27,3.27,3.25,3.26,3.26,3.28,3.26,3.3,3.28,3.33,3.23,3.29,34.5,30.2,29.9,30.7,38.7,31.9,32.9,33.2,42.4,33.7,33.5,33.5,34.5,32.7,30.7,30.2,35.2,32.8,36.9,31.9,31.3,31.6,36.1,35.5,7612449,7574.184666666759
