timestamp,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,AIR_MINUS,AIR_PLUS,GLV_VOLTAGE,SHUNT_CURRENT,MAX_CELL_VOLTAGE,MIN_CELL_VOLTAGE,MAX_CELL_TEMP,TRACTIVE_VOLTAGE,GNSS_TIMESTAMP,LATITUDE,LONGITUDE,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR,RPM_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,LEFT_MOTOR_CURRENT,RPM_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR,RIGHT_MOTOR_CURRENT,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR,BMS_ERRORMASK,BMS_ERROR_LOG1,BMS_ERROR_LOG2,BMS_ERROR_LOG3,BMS_ERROR_LOG4,BMS_ERROR_LOG5,ERROR_SUM_S1,ERROR_SUM_S2,ERROR_SUM_S3,ERROR_SUM_S4,ERROR_SUM_S5,BMS_MODE,ADDR_CELL_VOLT_MIN,ADDR_STACK_VOLT_MIN,ADDR_MIN_VOLTAGE,ADDR_CELL_VOLT_MAX,ADDR_STACK_VOLT_MAX,ADDR_MAX_VOLTAGE,ADDR_CELL_TEMP_MAX,ADDR_STACK_TEMP_MAX,ADDR_MAX_TEMPERATURE,DESIRED_YAW,MAX_YAW,ECU_MODE,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,DISTANCE_P_ODOM,DISTANCE_T_ODOM,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL,KP,TI,SLIP,RIGHT_MOTOR_TEMPERATURE,LEFT_MOTOR_TEMPERATURE,STACK_1_CELL_1_VOLTAGE,STACK_1_CELL_2_VOLTAGE,STACK_1_CELL_3_VOLTAGE,STACK_1_CELL_4_VOLTAGE,STACK_2_CELL_1_VOLTAGE,STACK_2_CELL_2_VOLTAGE,STACK_2_CELL_3_VOLTAGE,STACK_2_CELL_4_VOLTAGE,STACK_3_CELL_1_VOLTAGE,STACK_3_CELL_2_VOLTAGE,STACK_3_CELL_3_VOLTAGE,STACK_3_CELL_4_VOLTAGE,STACK_4_CELL_1_VOLTAGE,STACK_4_CELL_2_VOLTAGE,STACK_4_CELL_3_VOLTAGE,STACK_4_CELL_4_VOLTAGE,STACK_5_CELL_1_VOLTAGE,STACK_5_CELL_2_VOLTAGE,STACK_5_CELL_3_VOLTAGE,STACK_5_CELL_4_VOLTAGE,STACK_6_CELL_1_VOLTAGE,STACK_6_CELL_2_VOLTAGE,STACK_6_CELL_3_VOLTAGE,STACK_6_CELL_4_VOLTAGE,STACK_1_CELL_1_TEMPERATURE,STACK_1_CELL_2_TEMPERATURE,STACK_1_CELL_3_TEMPERATURE,STACK_1_CELL_4_TEMPERATURE,STACK_2_CELL_1_TEMPERATURE,STACK_2_CELL_2_TEMPERATURE,STACK_2_CELL_3_TEMPERATURE,STACK_2_CELL_4_TEMPERATURE,STACK_3_CELL_1_TEMPERATURE,STACK_3_CELL_2_TEMPERATURE,STACK_3_CELL_3_TEMPERATURE,STACK_3_CELL_4_TEMPERATURE,STACK_4_CELL_1_TEMPERATURE,STACK_4_CELL_2_TEMPERATURE,STACK_4_CELL_3_TEMPERATURE,STACK_4_CELL_4_TEMPERATURE,STACK_5_CELL_1_TEMPERATURE,STACK_5_CELL_2_TEMPERATURE,STACK_5_CELL_3_TEMPERATURE,STACK_5_CELL_4_TEMPERATURE,STACK_6_CELL_1_TEMPERATURE,STACK_6_CELL_2_TEMPERATURE,STACK_6_CELL_3_TEMPERATURE,STACK_6_CELL_4_TEMPERATURE,t,HODOMETRO
1782588568832,1.01,0.0599999999999999,-0.02,-0.56,0.28,0.14,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22554904,5919.055256944252
1782588568848,1.01,0.0599999999999999,-0.02,-0.56,0.28,0.14,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22554920,5919.055256944252
1782588568864,1.01,0.0599999999999999,-0.02,-0.56,0.28,0.14,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22554936,5919.055256944252
1782588568881,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.28,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22554953,5919.055256944252
1782588568914,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.28,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22554986,5919.055256944252
1782588568931,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555003,5919.055256944252
1782588568948,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555020,5919.055256944252
1782588568964,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555036,5919.055256944252
1782588568981,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555053,5919.055256944252
1782588568998,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555070,5919.055256944252
1782588569014,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555086,5919.055256944252
1782588569031,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.2099999999999999,0.035,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,7.345,7.345,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555103,5919.055256944252
1782588569048,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.2099999999999999,0.035,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.47,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555120,5919.055256944252
1782588569064,1.01,0.0599999999999999,-0.02,-0.4899999999999999,0.2099999999999999,0.035,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555136,5919.055256944252
1782588569081,1.02,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.2099999999999999,0.035,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555153,5919.055256944252
1782588569098,1.02,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555170,5919.055256944252
1782588569114,1.02,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,1.0,0.013,0,0.30000000000000004,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555186,5919.055256944252
1782588569148,1.02,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,1.0,0.013,0,0.30000000000000004,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555220,5919.055256944252
1782588569181,1.01,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,1.0,0.013,0,0.30000000000000004,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555253,5919.055256944252
1782588569197,1.01,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,1.0,0.013,0,0.30000000000000004,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.18,3.15,3.17,3.19,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555269,5919.055256944252
1782588569215,1.01,0.0599999999999999,-0.0299999999999999,-0.4899999999999999,0.14,0.07,1.0,1.0,13.28,177.0,0.000327,0.000302,4.64,77.09999999999998,17825724086.0,-19.864519,-43.9724648,0.0,4.29,278.0,0.0,23.334999999999997,23.334999999999997,213.018,0.0,0.0,0.0,0.0,1.0,0.013,0,0.30000000000000004,0.0,0.0,0,0.0,0.0,0.0,840.7,0.0,0.0,0.0,2.0,0.0,0.0,110.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1,0.0,0.0,3.0,0.0,13.0,269.0,0,1.0,0.0,1185.0,2.0,0.0,35.42,37.67,3.3,3.3,3.3,3.3,3.18,3.03,3.23,3.19,3.25,3.23,3.26,3.26,3.24,3.22,3.22,3.23,3.23,3.24,3.25,3.25,3.25,3.25,3.25,3.27,34.9,31.2,30.9,32.0,41.3,33.1,33.7,38.6,46.4,33.2,34.8,32.2,36.3,33.9,31.6,31.1,37.9,32.5,34.7,32.6,32.7,31.4,33.8,36.9,22555287,5919.055256944252
